slide_id,tissue_diagnosis,num_tiles,tissue
GTEX-13NZ8-2426,Small Intestine,1396,Small Intestine
GTEX-13NZ8-2526,Ovary,7625,Ovary
GTEX-13NZ8-2626,Uterus,6705,Uterus
GTEX-13NZ8-2726,Vagina,10145,Vagina
GTEX-13NZ8-2826,Colon,6619,Colon
GTEX-13NZ8-2926,Colon,4989,Colon
GTEX-13NZ8-3026,Brain,4699,Brain
GTEX-13NZ8-3126,Brain,3932,Brain
GTEX-13NZ8-3226,Pituitary,2996,Pituitary
GTEX-13NZ9-0126,Heart,4958,Heart
GTEX-13NZ9-0226,Artery,1987,Artery
GTEX-13NZ9-0326,Heart,7432,Heart
GTEX-13NZ9-0426,Skin,6737,Skin
GTEX-13NZ9-0526,Adipose,1150,Adipose
GTEX-13NZ9-0626,Muscle,5729,Muscle
GTEX-13NZ9-0726,Nerve,1944,Nerve
GTEX-13NZ9-0826,Artery,617,Artery
GTEX-13NZ9-0926,Lung,7394,Lung
GTEX-13NZ9-1026,Breast,3044,Breast
GTEX-13NZ9-1126,Thyroid,8018,Thyroid
GTEX-13NZ9-1226,Artery,6714,Artery
GTEX-13NZ9-1326,Liver,5493,Liver
GTEX-13NZ9-1426,Spleen,3214,Spleen
GTEX-13NZ9-1526,Esophagus,10178,Esophagus
GTEX-13NZ9-1626,Pancreas,6861,Pancreas
GTEX-13NZ9-1726,Esophagus,4258,Esophagus
GTEX-13NZ9-1826,Esophagus,9355,Esophagus
GTEX-13NZ9-1926,Adrenal Gland,6254,Adrenal Gland
GTEX-13NZ9-2026,Adipose,2976,Adipose
GTEX-13NZ9-2126,Kidney,5126,Kidney
GTEX-13NZ9-2226,Small Intestine,2288,Small Intestine
GTEX-13NZ9-2326,Stomach,12494,Stomach
GTEX-13NZ9-2426,Colon,6993,Colon
GTEX-13NZ9-2526,Prostate,9197,Prostate
GTEX-13NZ9-2626,Skin,11083,Skin
GTEX-13NZ9-2726,Colon,5508,Colon
GTEX-13NZ9-2826,Testis,6160,Testis
GTEX-13NZA-0126,Adipose,2764,Adipose
GTEX-13NZA-0226,Skin,10389,Skin
GTEX-13NZA-0326,Nerve,3790,Nerve
GTEX-13NZA-0426,Artery,1756,Artery
GTEX-13NZA-0526,Muscle,10589,Muscle
GTEX-13NZA-0626,Skin,17248,Skin
GTEX-13NZA-0726,Artery,7692,Artery
GTEX-13NZA-0826,Heart,8242,Heart
GTEX-13NZA-0926,Heart,12234,Heart
GTEX-13NZA-1026,Thyroid,11206,Thyroid
GTEX-13NZA-1126,Artery,1876,Artery
GTEX-13NZA-1226,Breast,7541,Breast
GTEX-13NZA-1326,Adipose,1849,Adipose
GTEX-13NZA-1426,Lung,13127,Lung
GTEX-13NZA-1526,Spleen,11799,Spleen
GTEX-13NZA-1626,Liver,13761,Liver
GTEX-13NZA-1726,Pancreas,19699,Pancreas
GTEX-13NZA-1826,Kidney,7623,Kidney
GTEX-13NZA-1926,Adrenal Gland,9032,Adrenal Gland
GTEX-13NZA-2026,Esophagus,4827,Esophagus
GTEX-13NZA-2126,Esophagus,13900,Esophagus
GTEX-13NZA-2226,Prostate,18629,Prostate
GTEX-13NZA-2326,Esophagus,14124,Esophagus
GTEX-13NZA-2426,Stomach,10024,Stomach
GTEX-13NZA-2526,Testis,9637,Testis
GTEX-13NZA-2626,Colon,6841,Colon
GTEX-13NZA-2726,Small Intestine,4816,Small Intestine
GTEX-13NZA-2826,Colon,10787,Colon
GTEX-13NZA-2926,Brain,16784,Brain
GTEX-13NZA-3026,Brain,8438,Brain
GTEX-13NZA-3126,Pituitary,8346,Pituitary
GTEX-13NZB-0126,Skin,8380,Skin
GTEX-13NZB-0226,Heart,9791,Heart
GTEX-13NZB-0326,Artery,5661,Artery
GTEX-13NZB-0426,Heart,6029,Heart
GTEX-13NZB-0526,Spleen,6695,Spleen
GTEX-13NZB-0626,Liver,7940,Liver
GTEX-13NZB-0726,Pancreas,7322,Pancreas
GTEX-13NZB-0826,Adipose,1553,Adipose
GTEX-13NZB-0926,Lung,2011,Lung
GTEX-13NZB-1026,Esophagus,6648,Esophagus
GTEX-13NZB-1126,Esophagus,5619,Esophagus
GTEX-13NZB-1226,Esophagus,2654,Esophagus
GTEX-13NZB-1326,Stomach,3426,Stomach
GTEX-13NZB-1426,Kidney,10164,Kidney
GTEX-13NZB-1526,Adrenal Gland,6672,Adrenal Gland
GTEX-13NZB-1626,Colon,5303,Colon
GTEX-13NZB-1726,Small Intestine,5261,Small Intestine
GTEX-13NZB-1826,Colon,999,Colon
GTEX-13NZB-1926,Prostate,8154,Prostate
GTEX-13NZB-2026,Testis,9901,Testis
GTEX-13NZB-2126,Breast,1910,Breast
GTEX-13NZB-2226,Artery,788,Artery
GTEX-13NZB-2326,Nerve,1281,Nerve
GTEX-13NZB-2426,Adipose,720,Adipose
GTEX-13NZB-2526,Skin,9005,Skin
GTEX-13NZB-2626,Muscle,7992,Muscle
GTEX-13O1R-0126,Skin,6109,Skin
GTEX-13O1R-0226,Adipose,1223,Adipose
GTEX-13O1R-0326,Artery,1564,Artery
GTEX-13O1R-0426,Nerve,1418,Nerve
GTEX-13O1R-0526,Muscle,10959,Muscle
GTEX-13O1R-0626,Skin,14626,Skin
GTEX-13O1R-0726,Testis,17531,Testis
GTEX-13O1R-0826,Thyroid,16529,Thyroid
GTEX-13O1R-0926,Heart,7169,Heart
GTEX-13O1R-1026,Artery,6774,Artery
GTEX-13O1R-1126,Artery,850,Artery
GTEX-13O1R-1226,Heart,7556,Heart
GTEX-13O1R-1326,Esophagus,3046,Esophagus
GTEX-13O1R-1426,Adipose,4431,Adipose
GTEX-13O1R-1526,Esophagus,4237,Esophagus
GTEX-13O1R-1726,Esophagus,6481,Esophagus
GTEX-13O1R-1826,Pancreas,7446,Pancreas
GTEX-13O1R-1926,Spleen,7321,Spleen
GTEX-13O1R-2026,Liver,11464,Liver
GTEX-13O1R-2126,Lung,10319,Lung
GTEX-13O1R-2226,Prostate,7379,Prostate
GTEX-13O1R-2326,Adrenal Gland,7179,Adrenal Gland
GTEX-13O1R-2426,Colon,7389,Colon
GTEX-13O1R-2526,Kidney,10518,Kidney
GTEX-13O1R-2626,Stomach,6507,Stomach
GTEX-13O1R-2726,Colon,2071,Colon
GTEX-13O1R-2826,Small Intestine,7340,Small Intestine
GTEX-13O1R-2926,Breast,3910,Breast
GTEX-13O1R-3026,Brain,14128,Brain
GTEX-13O1R-3126,Brain,8421,Brain
GTEX-13O1R-3226,Pituitary,4676,Pituitary
GTEX-13O21-0126,Adrenal Gland,5507,Adrenal Gland
GTEX-13O21-0226,Spleen,5337,Spleen
GTEX-13O21-0326,Heart,6542,Heart
GTEX-13O21-0426,Artery,5310,Artery
GTEX-13O21-0526,Pancreas,1191,Pancreas
GTEX-13O21-0626,Esophagus,11283,Esophagus
GTEX-13O21-0726,Esophagus,9254,Esophagus
GTEX-13O21-0826,Esophagus,10027,Esophagus
GTEX-13O21-0926,Stomach,6067,Stomach
GTEX-13O21-1026,Small Intestine,7900,Small Intestine
GTEX-13O21-1126,Prostate,5837,Prostate
GTEX-13O21-1226,Testis,4901,Testis
GTEX-13O21-1326,Skin,9931,Skin
GTEX-13O21-1426,Skin,8338,Skin
GTEX-13O21-1526,Adipose,1721,Adipose
GTEX-13O21-1626,Breast,2268,Breast
GTEX-13O21-1726,Muscle,6103,Muscle
GTEX-13O21-1826,Nerve,2261,Nerve
GTEX-13O21-1926,Adrenal Gland,667,Adrenal Gland
GTEX-13O21-2226,Thyroid,5987,Thyroid
GTEX-13O21-2326,Heart,7124,Heart
GTEX-13O21-2426,Colon,3763,Colon
GTEX-13O21-2526,Artery,712,Artery
GTEX-13O21-2926,Artery,1604,Artery
GTEX-13O21-3026,Lung,9916,Lung
GTEX-13O21-3126,Adipose,3836,Adipose
GTEX-13O21-3226,Colon,4023,Colon
GTEX-13O3O-0126,Skin,8030,Skin
GTEX-13O3O-0226,Adipose,1158,Adipose
GTEX-13O3O-0326,Nerve,1387,Nerve
GTEX-13O3O-0426,Artery,281,Artery
GTEX-13O3O-0526,Muscle,7449,Muscle
GTEX-13O3O-0626,Adipose,1466,Adipose
GTEX-13O3O-0726,Lung,4104,Lung
GTEX-13O3O-0826,Breast,2194,Breast
GTEX-13O3O-0926,Thyroid,6835,Thyroid
GTEX-13O3O-1026,Artery,237,Artery
GTEX-13O3O-1126,Artery,6064,Artery
GTEX-13O3O-1226,Esophagus,3161,Esophagus
GTEX-13O3O-1326,Esophagus,8901,Esophagus
GTEX-13O3O-1426,Heart,4427,Heart
GTEX-13O3O-1526,Heart,7584,Heart
GTEX-13O3O-1626,Adrenal Gland,3233,Adrenal Gland
GTEX-13O3O-1726,Kidney,8935,Kidney
GTEX-13O3O-1826,Liver,8102,Liver
GTEX-13O3O-1926,Spleen,3658,Spleen
GTEX-13O3O-2026,Pancreas,2679,Pancreas
GTEX-13O3O-2126,Esophagus,5841,Esophagus
GTEX-13O3O-2226,Stomach,9030,Stomach
GTEX-13O3O-2326,Skin,8504,Skin
GTEX-13O3O-2426,Small Intestine,1451,Small Intestine
GTEX-13O3O-2526,Colon,2923,Colon
GTEX-13O3O-2626,Colon,4285,Colon
GTEX-13O3O-2726,Ovary,6981,Ovary
GTEX-13O3O-2826,Vagina,10171,Vagina
GTEX-13O3O-2926,Uterus,9910,Uterus
GTEX-13O3O-3026,Brain,6109,Brain
GTEX-13O3O-3126,Brain,6900,Brain
GTEX-13O3O-3226,Pituitary,3877,Pituitary
GTEX-13O3P-0126,Skin,6064,Skin
GTEX-13O3P-0226,Adipose,855,Adipose
GTEX-13O3P-0326,Nerve,2234,Nerve
GTEX-13O3P-0426,Skin,11586,Skin
GTEX-13O3P-0526,Artery,668,Artery
GTEX-13O3P-0626,Muscle,5004,Muscle
GTEX-13O3P-0726,Thyroid,5015,Thyroid
GTEX-13O3P-0826,Breast,5158,Breast
GTEX-13O3P-0926,Adipose,3696,Adipose
GTEX-13O3P-1026,Lung,5071,Lung
GTEX-13O3P-1126,Artery,7620,Artery
GTEX-13O3P-1226,Esophagus,7088,Esophagus
GTEX-13O3P-1326,Esophagus,9154,Esophagus
GTEX-13O3P-1426,Heart,6715,Heart
GTEX-13O3P-1526,Artery,114,Artery
GTEX-13O3P-1626,Heart,8459,Heart
GTEX-13O3P-1726,Liver,8031,Liver
GTEX-13O3P-1826,Adrenal Gland,5243,Adrenal Gland
GTEX-13O3P-1926,Kidney,7726,Kidney
GTEX-13O3P-2026,Spleen,5183,Spleen
GTEX-13O3P-2126,Pancreas,9334,Pancreas
GTEX-13O3P-2226,Small Intestine,1895,Small Intestine
GTEX-13O3P-2326,Colon,6037,Colon
GTEX-13O3P-2426,Colon,4857,Colon
GTEX-13O3P-2526,Testis,5471,Testis
GTEX-13O3P-2626,Stomach,10349,Stomach
GTEX-13O3P-2826,Prostate,8696,Prostate
GTEX-13O3Q-0126,Skin,16411,Skin
GTEX-13O3Q-0226,Heart,13504,Heart
GTEX-13O3Q-0326,Heart,4969,Heart
GTEX-13O3Q-0426,Artery,9069,Artery
GTEX-13O3Q-0526,Lung,5410,Lung
GTEX-13O3Q-0626,Thyroid,4140,Thyroid
GTEX-13O3Q-0726,Esophagus,9589,Esophagus
GTEX-13O3Q-0826,Esophagus,4691,Esophagus
GTEX-13O3Q-0926,Esophagus,7864,Esophagus
GTEX-13O3Q-1026,Liver,9869,Liver
GTEX-13O3Q-1126,Adipose,1072,Adipose
GTEX-13O3Q-1226,Pancreas,3447,Pancreas
GTEX-13O3Q-1326,Spleen,5192,Spleen
GTEX-13O3Q-1426,Adrenal Gland,8712,Adrenal Gland
GTEX-13O3Q-1526,Kidney,9065,Kidney
GTEX-13O3Q-1626,Prostate,9510,Prostate
GTEX-13O3Q-1726,Testis,7687,Testis
GTEX-13O3Q-1826,Small Intestine,6133,Small Intestine
GTEX-13O3Q-1926,Colon,4795,Colon
GTEX-13O3Q-2026,Colon,5836,Colon
GTEX-13O3Q-2126,Stomach,5028,Stomach
GTEX-13O3Q-2226,Breast,3323,Breast
GTEX-13O3Q-2326,Adipose,530,Adipose
GTEX-13O3Q-2426,Skin,12180,Skin
GTEX-13O3Q-2526,Artery,706,Artery
GTEX-13O3Q-2626,Nerve,3031,Nerve
GTEX-13O3Q-2726,Muscle,8217,Muscle
GTEX-13O3Q-2826,Adrenal Gland,1707,Adrenal Gland
GTEX-13O3Q-2926,Brain,4106,Brain
GTEX-13O3Q-3026,Brain,5851,Brain
GTEX-13O3Q-3126,Pituitary,9825,Pituitary
GTEX-13O61-0126,Adrenal Gland,2310,Adrenal Gland
GTEX-13O61-0226,Thyroid,2691,Thyroid
GTEX-13O61-0326,Artery,4085,Artery
GTEX-13O61-0426,Heart,6353,Heart
GTEX-13O61-0526,Heart,3014,Heart
GTEX-13O61-0626,Artery,2308,Artery
GTEX-13O61-0726,Lung,3785,Lung
GTEX-13O61-0826,Spleen,5109,Spleen
GTEX-13O61-0926,Esophagus,3307,Esophagus
GTEX-13O61-1026,Esophagus,5250,Esophagus
GTEX-13O61-1126,Stomach,10702,Stomach
GTEX-13O61-1226,Esophagus,8240,Esophagus
GTEX-13O61-1326,Small Intestine,1476,Small Intestine
GTEX-13O61-1426,Skin,10105,Skin
GTEX-13O61-1526,Colon,3359,Colon
GTEX-13O61-1626,Colon,7652,Colon
GTEX-13O61-1726,Prostate,4334,Prostate
GTEX-13O61-1826,Breast,7863,Breast
GTEX-13O61-1926,Adipose,2870,Adipose
GTEX-13O61-2026,Testis,10853,Testis
GTEX-13O61-2126,Pancreas,701,Pancreas
GTEX-13O61-2226,Skin,3661,Skin
GTEX-13O61-2326,Muscle,2519,Muscle
GTEX-13O61-2426,Adipose,1734,Adipose
GTEX-13O61-2526,Artery,2351,Artery
GTEX-13O61-2626,Nerve,1678,Nerve
GTEX-13OVG-0126,Spleen,10947,Spleen
GTEX-13OVG-0226,Thyroid,7966,Thyroid
GTEX-13OVG-0326,Lung,13385,Lung
GTEX-13OVG-0426,Heart,12576,Heart
GTEX-13OVG-0526,Heart,9387,Heart
GTEX-13OVG-0626,Esophagus,4950,Esophagus
GTEX-13OVG-0726,Artery,993,Artery
GTEX-13OVG-0826,Artery,7546,Artery
GTEX-13OVG-0926,Esophagus,14946,Esophagus
GTEX-13OVG-1026,Esophagus,11082,Esophagus
GTEX-13OVG-1126,Stomach,15332,Stomach
GTEX-13OVG-1226,Pancreas,2355,Pancreas
GTEX-13OVG-1326,Adipose,2870,Adipose
GTEX-13OVG-1426,Colon,7608,Colon
GTEX-13OVG-1526,Colon,13088,Colon
GTEX-13OVG-1626,Skin,7438,Skin
GTEX-13OVG-1726,Breast,2272,Breast
GTEX-13OVG-1826,Prostate,12362,Prostate
GTEX-13OVG-1926,Skin,13179,Skin
GTEX-13OVG-2026,Adipose,3056,Adipose
GTEX-13OVG-2126,Muscle,9966,Muscle
GTEX-13OVG-2226,Nerve,1520,Nerve
GTEX-13OVG-2326,Artery,1827,Artery
GTEX-13OVG-5001,Lung,639,Lung
GTEX-13OVG-5004,Heart,1502,Heart
GTEX-13OVG-5008,Esophagus,611,Esophagus
GTEX-13OVG-5010,Esophagus,2315,Esophagus
GTEX-13OVG-5013,Prostate,690,Prostate
GTEX-13OVG-5016,Skin,1118,Skin
GTEX-13OVG-5019,Muscle,2363,Muscle
GTEX-13OVH-0126,Skin,4875,Skin
GTEX-13OVH-0226,Adipose,420,Adipose
GTEX-13OVH-0326,Nerve,1270,Nerve
GTEX-13OVH-0426,Artery,547,Artery
GTEX-13OVH-0526,Skin,5522,Skin
GTEX-13OVH-0626,Muscle,4816,Muscle
GTEX-13OVH-0726,Testis,5968,Testis
GTEX-13OVH-0826,Thyroid,6929,Thyroid
GTEX-13OVH-0926,Liver,6411,Liver
GTEX-13OVH-1026,Lung,5657,Lung
GTEX-13OVH-1126,Adipose,2909,Adipose
GTEX-13OVH-1226,Spleen,3961,Spleen
GTEX-13OVH-1326,Artery,284,Artery
GTEX-13OVH-1426,Pancreas,2877,Pancreas
GTEX-13OVH-1526,Heart,5980,Heart
GTEX-13OVH-1626,Heart,5696,Heart
GTEX-13OVH-1726,Artery,5027,Artery
GTEX-13OVH-1826,Esophagus,8092,Esophagus
GTEX-13OVH-1926,Esophagus,5444,Esophagus
GTEX-13OVH-2026,Esophagus,7819,Esophagus
GTEX-13OVH-2126,Colon,6677,Colon
GTEX-13OVH-2226,Stomach,9738,Stomach
GTEX-13OVH-2326,Colon,6102,Colon
GTEX-13OVH-2426,Small Intestine,3185,Small Intestine
GTEX-13OVH-2526,Adrenal Gland,4561,Adrenal Gland
GTEX-13OVH-2626,Kidney,8324,Kidney
GTEX-13OVH-2726,Prostate,8137,Prostate
GTEX-13OVH-2826,Breast,1490,Breast
GTEX-13OVH-2926,Brain,2592,Brain
GTEX-13OVH-3026,Brain,4110,Brain
GTEX-13OVH-3126,Pituitary,1948,Pituitary
GTEX-13OVI-0126,Heart,4597,Heart
GTEX-13OVI-0226,Artery,757,Artery
GTEX-13OVI-0326,Heart,7280,Heart
GTEX-13OVI-0426,Adipose,5465,Adipose
GTEX-13OVI-0526,Pancreas,4182,Pancreas
GTEX-13OVI-0626,Artery,5461,Artery
GTEX-13OVI-0726,Ovary,12576,Ovary
GTEX-13OVI-0826,Thyroid,13815,Thyroid
GTEX-13OVI-0926,Vagina,13650,Vagina
GTEX-13OVI-1026,Uterus,14208,Uterus
GTEX-13OVI-1126,Kidney,12190,Kidney
GTEX-13OVI-1226,Adrenal Gland,10996,Adrenal Gland
GTEX-13OVI-1326,Adipose,6230,Adipose
GTEX-13OVI-1426,Skin,7715,Skin
GTEX-13OVI-1526,Nerve,1565,Nerve
GTEX-13OVI-1626,Artery,1079,Artery
GTEX-13OVI-1726,Muscle,10060,Muscle
GTEX-13OVI-1826,Stomach,9613,Stomach
GTEX-13OVI-1926,Small Intestine,9344,Small Intestine
GTEX-13OVI-2026,Colon,9210,Colon
GTEX-13OVI-2126,Colon,7361,Colon
GTEX-13OVI-2226,Breast,7632,Breast
GTEX-13OVI-2326,Adrenal Gland,611,Adrenal Gland
GTEX-13OVI-2426,Stomach,8917,Stomach
GTEX-13OVI-2526,Esophagus,11664,Esophagus
GTEX-13OVI-2626,Esophagus,5272,Esophagus
GTEX-13OVI-2726,Skin,11562,Skin
GTEX-13OVJ-0126,Skin,6411,Skin
GTEX-13OVJ-0226,Muscle,7820,Muscle
GTEX-13OVJ-0326,Adipose,2939,Adipose
GTEX-13OVJ-0426,Nerve,1094,Nerve
GTEX-13OVJ-0526,Artery,1891,Artery
GTEX-13OVJ-0626,Thyroid,9893,Thyroid
GTEX-13OVJ-0726,Lung,7732,Lung
GTEX-13OVJ-0826,Skin,13178,Skin
GTEX-13OVJ-0926,Adipose,1611,Adipose
GTEX-13OVJ-1026,Liver,10085,Liver
GTEX-13OVJ-1126,Spleen,8565,Spleen
GTEX-13OVJ-1226,Esophagus,4760,Esophagus
GTEX-13OVJ-1326,Esophagus,8008,Esophagus
GTEX-13OVJ-1426,Esophagus,5932,Esophagus
GTEX-13OVJ-1526,Stomach,8774,Stomach
GTEX-13OVJ-1626,Small Intestine,4504,Small Intestine
GTEX-13OVJ-1726,Colon,5898,Colon
GTEX-13OVJ-1826,Colon,4367,Colon
GTEX-13OVJ-1926,Pancreas,10026,Pancreas
GTEX-13OVJ-2026,Adrenal Gland,9514,Adrenal Gland
GTEX-13OVJ-2126,Kidney,6244,Kidney
GTEX-13OVJ-2226,Breast,9435,Breast
GTEX-13OVJ-2326,Uterus,8187,Uterus
GTEX-13OVJ-2426,Ovary,4309,Ovary
GTEX-13OVJ-2526,Vagina,16688,Vagina
GTEX-13OVJ-2626,Pituitary,5868,Pituitary
GTEX-13OVJ-2726,Brain,9460,Brain
GTEX-13OVJ-2826,Brain,8408,Brain
GTEX-13OVK-0126,Lung,6518,Lung
GTEX-13OVK-0226,Thyroid,8491,Thyroid
GTEX-13OVK-0326,Adipose,1156,Adipose
GTEX-13OVK-0426,Spleen,8582,Spleen
GTEX-13OVK-0526,Esophagus,7356,Esophagus
GTEX-13OVK-0626,Artery,7972,Artery
GTEX-13OVK-0726,Small Intestine,6073,Small Intestine
GTEX-13OVK-0826,Colon,7577,Colon
GTEX-13OVK-0926,Stomach,12285,Stomach
GTEX-13OVK-1026,Colon,3927,Colon
GTEX-13OVK-1126,Esophagus,7327,Esophagus
GTEX-13OVK-1226,Esophagus,15153,Esophagus
GTEX-13OVK-1326,Prostate,7294,Prostate
GTEX-13OVK-1426,Skin,10338,Skin
GTEX-13OVK-1526,Breast,965,Breast
GTEX-13OVK-1626,Nerve,1060,Nerve
GTEX-13OVK-1726,Artery,662,Artery
GTEX-13OVK-1826,Adrenal Gland,448,Adrenal Gland
GTEX-13OVK-1926,Muscle,4347,Muscle
GTEX-13OVK-2026,Skin,10685,Skin
GTEX-13OVK-2126,Adipose,688,Adipose
GTEX-13OVK-2226,Testis,7066,Testis
GTEX-13OVL-0126,Skin,12250,Skin
GTEX-13OVL-0226,Skin,10340,Skin
GTEX-13OVL-0326,Adipose,4829,Adipose
GTEX-13OVL-0426,Testis,10014,Testis
GTEX-13OVL-0526,Heart,14010,Heart
GTEX-13OVL-0626,Lung,12475,Lung
GTEX-13OVL-0726,Liver,11358,Liver
GTEX-13OVL-0826,Adipose,2055,Adipose
GTEX-13OVL-0926,Spleen,13731,Spleen
GTEX-13OVL-1026,Pancreas,12542,Pancreas
GTEX-13OVL-1326,Artery,600,Artery
GTEX-13OVL-1426,Muscle,15314,Muscle
GTEX-13OVL-1526,Nerve,1504,Nerve
GTEX-13OVL-1626,Thyroid,3907,Thyroid
GTEX-13OVL-1726,Breast,7891,Breast
GTEX-13OVL-1826,Kidney,7785,Kidney
GTEX-13OVL-1926,Esophagus,10633,Esophagus
GTEX-13OVL-2026,Adrenal Gland,12443,Adrenal Gland
GTEX-13OVL-2126,Esophagus,5356,Esophagus
GTEX-13OVL-2226,Artery,5680,Artery
GTEX-13OVL-2326,Small Intestine,5123,Small Intestine
GTEX-13OVL-2526,Colon,12285,Colon
GTEX-13OVL-2626,Colon,9806,Colon
GTEX-13OVL-2726,Esophagus,13199,Esophagus
GTEX-13OVL-2826,Stomach,12795,Stomach
GTEX-13OVL-2926,Adrenal Gland,650,Adrenal Gland
GTEX-13OVL-3026,Brain,1960,Brain
GTEX-13OVL-3126,Brain,3433,Brain
GTEX-13OVL-3226,Pituitary,4041,Pituitary
GTEX-13OW5-0126,Skin,6264,Skin
GTEX-13OW5-0226,Adipose,1629,Adipose
GTEX-13OW5-0326,Muscle,9303,Muscle
GTEX-13OW5-0426,Artery,1978,Artery
GTEX-13OW5-0526,Nerve,1607,Nerve
GTEX-13OW5-0626,Thyroid,12062,Thyroid
GTEX-13OW5-0726,Lung,8117,Lung
GTEX-13OW5-0826,Artery,7413,Artery
GTEX-13OW5-0926,Heart,9453,Heart
GTEX-13OW5-1026,Artery,1667,Artery
GTEX-13OW5-1126,Heart,10125,Heart
GTEX-13OW5-1226,Liver,12245,Liver
GTEX-13OW5-1326,Esophagus,10239,Esophagus
GTEX-13OW5-1426,Esophagus,7389,Esophagus
GTEX-13OW5-1526,Esophagus,10707,Esophagus
GTEX-13OW5-1626,Spleen,9361,Spleen
GTEX-13OW5-1726,Pancreas,7718,Pancreas
GTEX-13OW5-1826,Stomach,7498,Stomach
GTEX-13OW5-1926,Adrenal Gland,10561,Adrenal Gland
GTEX-13OW5-2026,Kidney,11540,Kidney
GTEX-13OW5-2126,Adipose,1598,Adipose
GTEX-13OW5-2226,Breast,11642,Breast
GTEX-13OW5-2326,Skin,7264,Skin
GTEX-13OW5-2426,Prostate,12732,Prostate
GTEX-13OW5-2526,Testis,7206,Testis
GTEX-13OW5-2626,Colon,9790,Colon
GTEX-13OW5-2726,Small Intestine,7017,Small Intestine
GTEX-13OW5-2826,Colon,14372,Colon
GTEX-13OW5-2926,Pituitary,5991,Pituitary
GTEX-13OW5-3026,Brain,10117,Brain
GTEX-13OW5-3126,Brain,10076,Brain
GTEX-13OW6-0126,Testis,5377,Testis
GTEX-13OW6-0226,Nerve,536,Nerve
GTEX-13OW6-0326,Artery,425,Artery
GTEX-13OW6-0426,Skin,5162,Skin
GTEX-13OW6-0526,Adipose,3902,Adipose
GTEX-13OW6-0626,Muscle,7048,Muscle
GTEX-13OW6-0726,Thyroid,6732,Thyroid
GTEX-13OW6-0826,Lung,6864,Lung
GTEX-13OW6-0926,Heart,6885,Heart
GTEX-13OW6-1026,Breast,6420,Breast
GTEX-13OW6-1126,Heart,10173,Heart
GTEX-13OW6-1226,Artery,545,Artery
GTEX-13OW6-1326,Esophagus,7219,Esophagus
GTEX-13OW6-1426,Esophagus,9499,Esophagus
GTEX-13OW6-1526,Artery,6223,Artery
GTEX-13OW6-1626,Esophagus,8868,Esophagus
GTEX-13OW6-1726,Adrenal Gland,10173,Adrenal Gland
GTEX-13OW6-1826,Kidney,6458,Kidney
GTEX-13OW6-1926,Pancreas,7226,Pancreas
GTEX-13OW6-2026,Spleen,2800,Spleen
GTEX-13OW6-2126,Colon,8076,Colon
GTEX-13OW6-2226,Colon,5703,Colon
GTEX-13OW6-2326,Small Intestine,1158,Small Intestine
GTEX-13OW6-2426,Adipose,5605,Adipose
GTEX-13OW6-2526,Stomach,9331,Stomach
GTEX-13OW6-2626,Liver,5036,Liver
GTEX-13OW6-2726,Skin,6789,Skin
GTEX-13OW6-2826,Prostate,9053,Prostate
GTEX-13OW6-2926,Brain,2441,Brain
GTEX-13OW6-3026,Brain,4689,Brain
GTEX-13OW6-3126,Pituitary,3157,Pituitary
GTEX-13OW7-0126,Skin,8096,Skin
GTEX-13OW7-0226,Adipose,2031,Adipose
GTEX-13OW7-0326,Muscle,8098,Muscle
GTEX-13OW7-0426,Skin,8213,Skin
GTEX-13OW7-0526,Nerve,2073,Nerve
GTEX-13OW7-0626,Artery,527,Artery
GTEX-13OW7-0726,Breast,1266,Breast
GTEX-13OW7-0826,Thyroid,5943,Thyroid
GTEX-13OW7-0926,Lung,5825,Lung
GTEX-13OW7-1026,Spleen,8171,Spleen
GTEX-13OW7-1126,Adipose,1416,Adipose
GTEX-13OW7-1226,Pancreas,7657,Pancreas
GTEX-13OW7-1326,Liver,9360,Liver
GTEX-13OW7-1426,Testis,9654,Testis
GTEX-13OW7-1526,Artery,1793,Artery
GTEX-13OW7-1626,Heart,8135,Heart
GTEX-13OW7-1726,Heart,7390,Heart
GTEX-13OW7-1826,Artery,7847,Artery
GTEX-13OW7-1926,Esophagus,10086,Esophagus
GTEX-13OW7-2026,Esophagus,8694,Esophagus
GTEX-13OW7-2126,Esophagus,3709,Esophagus
GTEX-13OW7-2226,Stomach,7468,Stomach
GTEX-13OW7-2326,Colon,4664,Colon
GTEX-13OW7-2426,Colon,5819,Colon
GTEX-13OW7-2526,Small Intestine,872,Small Intestine
GTEX-13OW7-2626,Kidney,11062,Kidney
GTEX-13OW7-2726,Adrenal Gland,2601,Adrenal Gland
GTEX-13OW7-2826,Prostate,8076,Prostate
GTEX-13OW7-2926,Brain,5432,Brain
GTEX-13OW7-3026,Brain,5268,Brain
GTEX-13OW7-3126,Pituitary,1308,Pituitary
GTEX-13OW8-0126,Thyroid,12249,Thyroid
GTEX-13OW8-0226,Breast,2755,Breast
GTEX-13OW8-0326,Adipose,4497,Adipose
GTEX-13OW8-0426,Prostate,8739,Prostate
GTEX-13OW8-0526,Testis,9098,Testis
GTEX-13OW8-0626,Adrenal Gland,8961,Adrenal Gland
GTEX-13OW8-0726,Liver,11304,Liver
GTEX-13OW8-0826,Spleen,9556,Spleen
GTEX-13OW8-0926,Kidney,6908,Kidney
GTEX-13OW8-1026,Skin,6858,Skin
